category,im_url_display,subcategory,description,gender,price,im_url_small,brand_name,im_url_md,product_url,currency,im_url,im_name,product_name,store,product_id
Handbags,http://images.neimanmarcus.com/ca/5/product_assets/X/3/B/T/X/NMX3BTX_an.jpg,Handbags,"Tory Burch patent leather slide sandal. 0.5"" flat heel. Thong strap. Printed double-T logo vamp. Golden stud details. Cushioned footbed. Leather lining. Rubber outsole. ""Miller"" is made in Brazil.",,195.00,http://images.neimanmarcus.com/ca/5/product_assets/X/3/B/T/X/NMX3BTX_bn.jpg,Tory Burch,http://images.neimanmarcus.com/ca/5/product_assets/X/3/B/T/X/NMX3BTX_bk.jpg,http://www.neimanmarcus.com/Tory-Burch-Miller-Rainbow-Logo-Flat-Sandal-Vermillion-All-Shoes/prod191920063_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod191920063&cmCat=product,USD,http://images.neimanmarcus.com/ca/5/product_assets/X/3/B/T/X/NMX3BTX_bz.jpg,NMX3BTX_bz,"Miller Rainbow Logo Flat Sandal, Vermillion",Neiman Marcus,7932892a
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/K/0/NMX3AK0_bn.jpg,Handbags,"Christian Louboutin suede pump. 4"" covered heel. Pointed toe. Half-d'Orsay silhouette. Calf leather lining. Signature red leather sole. ""Iriza"" is imported.",,675.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/K/0/NMX3AK0_bn.jpg,Christian Louboutin,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/K/0/NMX3AK0_bk.jpg,http://www.neimanmarcus.com/Christian-Louboutin-Iriza-Half-d-Orsay-100mm-Red-Sole-Pump-Pink-All-Shoes/prod191000309_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod191000309&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/K/0/NMX3AK0_bz.jpg,NMX3AK0_bz,"Iriza Half-d'Orsay 100mm Red Sole Pump, Pink",Neiman Marcus,7a05e90a
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/K/0/NMX3AK0_bn.jpg,Handbags,"Christian Louboutin suede pump. 4"" covered heel. Pointed toe. Half-d'Orsay silhouette. Calf leather lining. Signature red leather sole. ""Iriza"" is imported.",,675.00,http://images.neimanmarcus.com/ca/3/product_assets/X/3/A/K/0/NMX3AK0_mn.jpg,Christian Louboutin,http://images.neimanmarcus.com/ca/3/product_assets/X/3/A/K/0/NMX3AK0_mk.jpg,http://www.neimanmarcus.com/Christian-Louboutin-Iriza-Half-d-Orsay-100mm-Red-Sole-Pump-Pink-All-Shoes/prod191000309_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod191000309&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/3/A/K/0/NMX3AK0_mz.jpg,NMX3AK0_mz,"Iriza Half-d'Orsay 100mm Red Sole Pump, Pink",Neiman Marcus,7a05e90a
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/K/0/NMX3AK0_bn.jpg,Handbags,"Christian Louboutin suede pump. 4"" covered heel. Pointed toe. Half-d'Orsay silhouette. Calf leather lining. Signature red leather sole. ""Iriza"" is imported.",,675.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/K/0/NMX3AK0_an.jpg,Christian Louboutin,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/K/0/NMX3AK0_ak.jpg,http://www.neimanmarcus.com/Christian-Louboutin-Iriza-Half-d-Orsay-100mm-Red-Sole-Pump-Pink-All-Shoes/prod191000309_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod191000309&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/K/0/NMX3AK0_az.jpg,NMX3AK0_az,"Iriza Half-d'Orsay 100mm Red Sole Pump, Pink",Neiman Marcus,7a05e90a
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/4/Q/3/NMX34Q3_mn.jpg,Handbags,"Gucci GG Blooms supreme espadrille. 0.3"" braided-jute flat heel. Jute-capped round toe. Leather trim. Slip-on style. Rubber outsole. ""Pilar"" is made in Italy.",,395.00,http://images.neimanmarcus.com/ca/3/product_assets/X/3/4/Q/3/NMX34Q3_mn.jpg,Gucci,http://images.neimanmarcus.com/ca/3/product_assets/X/3/4/Q/3/NMX34Q3_mk.jpg,http://www.neimanmarcus.com/Gucci-Pilar-GG-Blooms-Espadrille-Multi-Blue-All-Shoes/prod188020170_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188020170&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/3/4/Q/3/NMX34Q3_mz.jpg,NMX34Q3_mz,"Pilar GG Blooms Espadrille, Multi/Blue",Neiman Marcus,7ad292e8
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/4/Q/3/NMX34Q3_mn.jpg,Handbags,"Gucci GG Blooms supreme espadrille. 0.3"" braided-jute flat heel. Jute-capped round toe. Leather trim. Slip-on style. Rubber outsole. ""Pilar"" is made in Italy.",,395.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/Q/3/NMX34Q3_cn.jpg,Gucci,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/Q/3/NMX34Q3_ck.jpg,http://www.neimanmarcus.com/Gucci-Pilar-GG-Blooms-Espadrille-Multi-Blue-All-Shoes/prod188020170_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188020170&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/Q/3/NMX34Q3_cz.jpg,NMX34Q3_cz,"Pilar GG Blooms Espadrille, Multi/Blue",Neiman Marcus,7ad292e8
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/4/Q/3/NMX34Q3_mn.jpg,Handbags,"Gucci GG Blooms supreme espadrille. 0.3"" braided-jute flat heel. Jute-capped round toe. Leather trim. Slip-on style. Rubber outsole. ""Pilar"" is made in Italy.",,395.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/Q/3/NMX34Q3_bn.jpg,Gucci,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/Q/3/NMX34Q3_bk.jpg,http://www.neimanmarcus.com/Gucci-Pilar-GG-Blooms-Espadrille-Multi-Blue-All-Shoes/prod188020170_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188020170&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/Q/3/NMX34Q3_bz.jpg,NMX34Q3_bz,"Pilar GG Blooms Espadrille, Multi/Blue",Neiman Marcus,7ad292e8
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/4/Q/3/NMX34Q3_mn.jpg,Handbags,"Gucci GG Blooms supreme espadrille. 0.3"" braided-jute flat heel. Jute-capped round toe. Leather trim. Slip-on style. Rubber outsole. ""Pilar"" is made in Italy.",,395.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/Q/3/NMX34Q3_an.jpg,Gucci,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/Q/3/NMX34Q3_ak.jpg,http://www.neimanmarcus.com/Gucci-Pilar-GG-Blooms-Espadrille-Multi-Blue-All-Shoes/prod188020170_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188020170&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/Q/3/NMX34Q3_az.jpg,NMX34Q3_az,"Pilar GG Blooms Espadrille, Multi/Blue",Neiman Marcus,7ad292e8
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/N/M/NMX3ANM_bn.jpg,Handbags,"Valentino jelly PVC sandal with signature pyramid Rockstuds. 0.5"" flat heel. Bow detail at thong strap. Stamped sole for traction. Slide style. Made in Italy.",,295.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/N/M/NMX3ANM_bn.jpg,Valentino,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/N/M/NMX3ANM_bk.jpg,http://www.neimanmarcus.com/Valentino-Rockstud-PVC-Flat-Thong-Sandal-Metallic-Brown-All-Shoes/prod190941045_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190941045&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/N/M/NMX3ANM_bz.jpg,NMX3ANM_bz," Rockstud PVC Flat Thong Sandal, Metallic Brown
					",Neiman Marcus,7b63176e
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/N/M/NMX3ANM_bn.jpg,Handbags,"Valentino jelly PVC sandal with signature pyramid Rockstuds. 0.5"" flat heel. Bow detail at thong strap. Stamped sole for traction. Slide style. Made in Italy.",,295.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/N/M/NMX3ANM_an.jpg,Valentino,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/N/M/NMX3ANM_ak.jpg,http://www.neimanmarcus.com/Valentino-Rockstud-PVC-Flat-Thong-Sandal-Metallic-Brown-All-Shoes/prod190941045_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190941045&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/N/M/NMX3ANM_az.jpg,NMX3ANM_az," Rockstud PVC Flat Thong Sandal, Metallic Brown
					",Neiman Marcus,7b63176e
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/N/M/NMX3ANM_bn.jpg,Handbags,"Valentino jelly PVC sandal with signature pyramid Rockstuds. 0.5"" flat heel. Bow detail at thong strap. Stamped sole for traction. Slide style. Made in Italy.",,295.00,http://images.neimanmarcus.com/ca/3/product_assets/X/3/A/N/M/NMX3ANM_mn.jpg,Valentino,http://images.neimanmarcus.com/ca/3/product_assets/X/3/A/N/M/NMX3ANM_mk.jpg,http://www.neimanmarcus.com/Valentino-Rockstud-PVC-Flat-Thong-Sandal-Metallic-Brown-All-Shoes/prod190941045_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190941045&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/3/A/N/M/NMX3ANM_mz.jpg,NMX3ANM_mz," Rockstud PVC Flat Thong Sandal, Metallic Brown
					",Neiman Marcus,7b63176e
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/9/T/D/NMX39TD_en.jpg,Handbags,"adidas leather low-top sneaker. 1"" flat heel. Textured round toe. Lace-up front. Metallic striped sides. Logo-print heel counter. Padded collar and footbed. Rubber outsole. ""Superstar"" is imported.",,80.00,http://images.neimanmarcus.com/ca/3/product_assets/X/3/9/T/D/NMX39TD_en.jpg,adidas,http://images.neimanmarcus.com/ca/3/product_assets/X/3/9/T/D/NMX39TD_ek.jpg,http://www.neimanmarcus.com/adidas-Superstar-Original-Fashion-Sneaker-White-Gold-All-Shoes/prod190600021_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190600021&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/3/9/T/D/NMX39TD_ez.jpg,NMX39TD_ez,"Superstar Original Fashion Sneaker, White/Gold",Neiman Marcus,7c80b17e
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/9/T/D/NMX39TD_en.jpg,Handbags,"adidas leather low-top sneaker. 1"" flat heel. Textured round toe. Lace-up front. Metallic striped sides. Logo-print heel counter. Padded collar and footbed. Rubber outsole. ""Superstar"" is imported.",,80.00,http://images.neimanmarcus.com/ca/5/product_assets/X/3/9/T/D/NMX39TD_an.jpg,adidas,http://images.neimanmarcus.com/ca/5/product_assets/X/3/9/T/D/NMX39TD_ak.jpg,http://www.neimanmarcus.com/adidas-Superstar-Original-Fashion-Sneaker-White-Gold-All-Shoes/prod190600021_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190600021&cmCat=product,USD,http://images.neimanmarcus.com/ca/5/product_assets/X/3/9/T/D/NMX39TD_az.jpg,NMX39TD_az,"Superstar Original Fashion Sneaker, White/Gold",Neiman Marcus,7c80b17e
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/9/T/D/NMX39TD_en.jpg,Handbags,"adidas leather low-top sneaker. 1"" flat heel. Textured round toe. Lace-up front. Metallic striped sides. Logo-print heel counter. Padded collar and footbed. Rubber outsole. ""Superstar"" is imported.",,80.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/9/T/D/NMX39TD_cn.jpg,adidas,http://images.neimanmarcus.com/ca/2/product_assets/X/3/9/T/D/NMX39TD_ck.jpg,http://www.neimanmarcus.com/adidas-Superstar-Original-Fashion-Sneaker-White-Gold-All-Shoes/prod190600021_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190600021&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/9/T/D/NMX39TD_cz.jpg,NMX39TD_cz,"Superstar Original Fashion Sneaker, White/Gold",Neiman Marcus,7c80b17e
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/9/T/D/NMX39TD_en.jpg,Handbags,"adidas leather low-top sneaker. 1"" flat heel. Textured round toe. Lace-up front. Metallic striped sides. Logo-print heel counter. Padded collar and footbed. Rubber outsole. ""Superstar"" is imported.",,80.00,http://images.neimanmarcus.com/ca/5/product_assets/X/3/9/T/D/NMX39TD_mn.jpg,adidas,http://images.neimanmarcus.com/ca/5/product_assets/X/3/9/T/D/NMX39TD_mk.jpg,http://www.neimanmarcus.com/adidas-Superstar-Original-Fashion-Sneaker-White-Gold-All-Shoes/prod190600021_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190600021&cmCat=product,USD,http://images.neimanmarcus.com/ca/5/product_assets/X/3/9/T/D/NMX39TD_mz.jpg,NMX39TD_mz,"Superstar Original Fashion Sneaker, White/Gold",Neiman Marcus,7c80b17e
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/9/T/D/NMX39TD_en.jpg,Handbags,"adidas leather low-top sneaker. 1"" flat heel. Textured round toe. Lace-up front. Metallic striped sides. Logo-print heel counter. Padded collar and footbed. Rubber outsole. ""Superstar"" is imported.",,80.00,http://images.neimanmarcus.com/ca/5/product_assets/X/3/9/T/D/NMX39TD_bn.jpg,adidas,http://images.neimanmarcus.com/ca/5/product_assets/X/3/9/T/D/NMX39TD_bk.jpg,http://www.neimanmarcus.com/adidas-Superstar-Original-Fashion-Sneaker-White-Gold-All-Shoes/prod190600021_cat47190746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat47190746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190600021&cmCat=product,USD,http://images.neimanmarcus.com/ca/5/product_assets/X/3/9/T/D/NMX39TD_bz.jpg,NMX39TD_bz,"Superstar Original Fashion Sneaker, White/Gold",Neiman Marcus,7c80b17e
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/6/L/W/NMX36LW_mn.jpg,Handbags,"Cole Haan leather sandal. 0.5"" flat heel. Thong strap. Lace-up vamp. Slip-on style. Padded footbed. Leather lining. Rubber outsole. ""Claudia"" is imported.",,119.00,http://images.neimanmarcus.com/ca/3/product_assets/X/3/6/L/W/NMX36LW_mn.jpg,Cole Haan,http://images.neimanmarcus.com/ca/3/product_assets/X/3/6/L/W/NMX36LW_mk.jpg,http://www.neimanmarcus.com/Cole-Haan-Claudia-Leather-Lace-Up-Thong-Sandal-Black-Sandals/prod189060304_cat48490746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat48490746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189060304&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/3/6/L/W/NMX36LW_mz.jpg,NMX36LW_mz," Claudia Leather Lace-Up Thong Sandal, Black
					",Neiman Marcus,7d1149c8
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/6/L/W/NMX36LW_mn.jpg,Handbags,"Cole Haan leather sandal. 0.5"" flat heel. Thong strap. Lace-up vamp. Slip-on style. Padded footbed. Leather lining. Rubber outsole. ""Claudia"" is imported.",,119.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/L/W/NMX36LW_en.jpg,Cole Haan,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/L/W/NMX36LW_ek.jpg,http://www.neimanmarcus.com/Cole-Haan-Claudia-Leather-Lace-Up-Thong-Sandal-Black-Sandals/prod189060304_cat48490746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat48490746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189060304&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/6/L/W/NMX36LW_ez.jpg,NMX36LW_ez," Claudia Leather Lace-Up Thong Sandal, Black
					",Neiman Marcus,7d1149c8
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/6/L/W/NMX36LW_mn.jpg,Handbags,"Cole Haan leather sandal. 0.5"" flat heel. Thong strap. Lace-up vamp. Slip-on style. Padded footbed. Leather lining. Rubber outsole. ""Claudia"" is imported.",,119.00,http://images.neimanmarcus.com/ca/3/product_assets/X/3/6/L/W/NMX36LW_an.jpg,Cole Haan,http://images.neimanmarcus.com/ca/3/product_assets/X/3/6/L/W/NMX36LW_ak.jpg,http://www.neimanmarcus.com/Cole-Haan-Claudia-Leather-Lace-Up-Thong-Sandal-Black-Sandals/prod189060304_cat48490746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat48490746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189060304&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/3/6/L/W/NMX36LW_az.jpg,NMX36LW_az," Claudia Leather Lace-Up Thong Sandal, Black
					",Neiman Marcus,7d1149c8
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/6/L/W/NMX36LW_mn.jpg,Handbags,"Cole Haan leather sandal. 0.5"" flat heel. Thong strap. Lace-up vamp. Slip-on style. Padded footbed. Leather lining. Rubber outsole. ""Claudia"" is imported.",,119.00,http://images.neimanmarcus.com/ca/3/product_assets/X/3/6/L/W/NMX36LW_bn.jpg,Cole Haan,http://images.neimanmarcus.com/ca/3/product_assets/X/3/6/L/W/NMX36LW_bk.jpg,http://www.neimanmarcus.com/Cole-Haan-Claudia-Leather-Lace-Up-Thong-Sandal-Black-Sandals/prod189060304_cat48490746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat48490746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189060304&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/3/6/L/W/NMX36LW_bz.jpg,NMX36LW_bz," Claudia Leather Lace-Up Thong Sandal, Black
					",Neiman Marcus,7d1149c8
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/L/4/NMX34L4_mn.jpg,Handbags,"Gucci leather and green/red/green grosgrain web thong sandal. 0.3"" flat heel. Thong strap with bow. Golden star studs. Smooth outsole. ""Aline"" is made in Italy.",,495.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/L/4/NMX34L4_mn.jpg,Gucci,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/L/4/NMX34L4_mk.jpg,http://www.neimanmarcus.com/Gucci-Aline-Grosgrain-Web-Thong-Sandal-Red-Sandals/prod187990448_cat48490746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat48490746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod187990448&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/L/4/NMX34L4_mz.jpg,NMX34L4_mz,"Aline Grosgrain Web Thong Sandal, Red",Neiman Marcus,7db074d0
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/L/4/NMX34L4_mn.jpg,Handbags,"Gucci leather and green/red/green grosgrain web thong sandal. 0.3"" flat heel. Thong strap with bow. Golden star studs. Smooth outsole. ""Aline"" is made in Italy.",,495.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/4/NMX34L4_an.jpg,Gucci,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/4/NMX34L4_ak.jpg,http://www.neimanmarcus.com/Gucci-Aline-Grosgrain-Web-Thong-Sandal-Red-Sandals/prod187990448_cat48490746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat48490746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod187990448&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/4/NMX34L4_az.jpg,NMX34L4_az,"Aline Grosgrain Web Thong Sandal, Red",Neiman Marcus,7db074d0
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/4/L/4/NMX34L4_mn.jpg,Handbags,"Gucci leather and green/red/green grosgrain web thong sandal. 0.3"" flat heel. Thong strap with bow. Golden star studs. Smooth outsole. ""Aline"" is made in Italy.",,495.00,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/4/NMX34L4_cn.jpg,Gucci,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/4/NMX34L4_ck.jpg,http://www.neimanmarcus.com/Gucci-Aline-Grosgrain-Web-Thong-Sandal-Red-Sandals/prod187990448_cat48490746__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat48490746%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod187990448&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/4/L/4/NMX34L4_cz.jpg,NMX34L4_cz,"Aline Grosgrain Web Thong Sandal, Red",Neiman Marcus,7db074d0
